ticker,metric,period_end,period_type,value,unit,fy,fp,form,source,retrieved
LNG,revenue,2014-09-30,Q,66807000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2014-12-31,A,267954000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2014-12-31,Q,65952000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2015-03-31,Q,68369000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2015-06-30,Q,68025000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2015-09-30,Q,66059000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2015-12-31,A,271000000,USD,,,8-K,SEC EDGAR,2026-06-15
LNG,revenue,2015-12-31,Q,68432000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2016-03-31,Q,69000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2016-06-30,Q,177000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2016-09-30,Q,465000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2016-12-31,A,1283000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2016-12-31,Q,572000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2017-03-31,Q,1211000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2017-06-30,Q,1241000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2017-09-30,Q,1403000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2017-12-31,A,5601000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2017-12-31,Q,1746000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2018-03-31,Q,2242000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2018-06-30,Q,1543000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2018-09-30,Q,1819000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2018-12-31,A,7987000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2018-12-31,Q,2383000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2019-03-31,Q,2261000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2019-06-30,Q,2292000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2019-09-30,Q,2170000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2019-12-31,A,9730000000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2019-12-31,Q,3007000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2020-03-31,Q,2709000000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2020-06-30,Q,2402000000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2020-09-30,Q,1460000000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2020-12-31,A,9358000000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2020-12-31,Q,2787000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2021-03-31,Q,3090000000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2021-06-30,Q,3017000000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2021-09-30,Q,3200000000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2021-12-31,A,15864000000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2022-03-31,Q,7484000000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2022-06-30,Q,8007000000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2022-09-30,Q,8852000000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2022-12-31,A,33428000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2023-03-31,Q,7310000000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2023-06-30,Q,4102000000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2023-09-30,Q,4159000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2023-12-31,A,20394000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2024-03-31,Q,4253000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2024-06-30,Q,3251000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2024-09-30,Q,3763000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2024-12-31,A,15703000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2025-03-31,Q,5444000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2025-06-30,Q,4641000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2025-09-30,Q,4441000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
LNG,revenue,2025-12-31,A,19976000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
LNG,revenue,2026-03-31,Q,5868000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MP,eps,2019-12-31,A,-0.1,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
MP,eps,2020-03-31,Q,0.03,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
MP,eps,2020-06-30,Q,-0.92,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
MP,eps,2020-09-30,Q,0.2,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
MP,eps,2020-12-31,A,-0.27,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
MP,eps,2021-03-31,Q,0.09,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
MP,eps,2021-06-30,Q,0.15,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
MP,eps,2021-09-30,Q,0.23,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
MP,eps,2021-12-31,A,0.73,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
MP,eps,2022-03-31,Q,0.45,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
MP,eps,2022-06-30,Q,0.38,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
MP,eps,2022-09-30,Q,0.33,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
MP,eps,2022-12-31,A,1.52,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
MP,eps,2023-03-31,Q,0.2,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
MP,eps,2023-06-30,Q,0.04,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
MP,eps,2023-09-30,Q,-0.02,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
MP,eps,2023-12-31,A,0.14,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MP,eps,2024-03-31,Q,-0.08,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
MP,eps,2024-06-30,Q,-0.21,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MP,eps,2024-09-30,Q,-0.16,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MP,eps,2024-12-31,A,-0.57,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MP,eps,2025-03-31,Q,-0.14,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MP,eps,2025-06-30,Q,-0.19,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MP,eps,2025-09-30,Q,-0.24,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MP,eps,2025-12-31,A,-0.5,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MP,eps,2026-03-31,Q,-0.04,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2019-12-31,A,73017000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
MP,revenue,2020-03-31,Q,20719000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2020-06-30,Q,30391000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2020-09-30,Q,40864000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2020-12-31,A,134310000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
MP,revenue,2021-03-31,Q,59739000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2021-06-30,Q,72522000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2021-09-30,Q,99754000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2021-12-31,A,331952000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
MP,revenue,2022-03-31,Q,166258000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2022-06-30,Q,143562000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2022-09-30,Q,124445000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2022-12-31,A,527510000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
MP,revenue,2023-03-31,Q,95700000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2023-06-30,Q,64024000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2023-09-30,Q,52516000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2023-12-31,A,253445000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
MP,revenue,2024-03-31,Q,48684000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2024-06-30,Q,31258000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2024-09-30,Q,62927000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2024-12-31,A,203855000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
MP,revenue,2025-03-31,Q,60810000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2025-06-30,Q,57393000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2025-09-30,Q,53553000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MP,revenue,2025-12-31,A,224441000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
MP,revenue,2026-03-31,Q,90649000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2007-12-31,A,1.49,USD/shares,2009,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2008-06-30,Q,0.26,USD/shares,2009,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2008-09-30,Q,0.35,USD/shares,2009,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2008-12-31,A,3.63,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2009-03-31,Q,0.67,USD/shares,2010,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2009-06-30,Q,0.74,USD/shares,2010,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2009-09-30,Q,1.61,USD/shares,2010,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2009-12-31,A,5.65,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2010-03-31,Q,0.09,USD/shares,2011,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2010-06-30,Q,0.24,USD/shares,2011,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2010-09-30,Q,0.11,USD/shares,2011,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2010-12-31,A,0.28,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2011-03-31,Q,0.34,USD/shares,2012,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2011-06-30,Q,0.65,USD/shares,2012,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2011-09-30,Q,0.55,USD/shares,2012,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2011-12-31,A,2.02,USD/shares,2013,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2012-03-31,Q,0.56,USD/shares,2013,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2012-06-30,Q,0.58,USD/shares,2013,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2012-09-30,Q,0.56,USD/shares,2013,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2012-12-31,A,2,USD/shares,2014,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2013-03-31,Q,0.52,USD/shares,2014,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2013-06-30,Q,0.3,USD/shares,2014,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2013-09-30,Q,0.38,USD/shares,2014,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2013-12-31,A,1.47,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2014-03-31,Q,0.57,USD/shares,2015,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2014-06-30,Q,0.68,USD/shares,2015,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2014-09-30,Q,0.31,USD/shares,2015,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2014-12-31,A,4.07,USD/shares,2016,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2015-03-31,Q,0.33,USD/shares,2016,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2015-06-30,Q,0.24,USD/shares,2016,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2015-09-30,Q,0.64,USD/shares,2016,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2015-12-31,A,1.56,USD/shares,2017,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2016-03-31,Q,0.4,USD/shares,2017,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2016-06-30,Q,0.43,USD/shares,2017,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2016-09-30,Q,0.78,USD/shares,2017,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2016-12-31,A,1.41,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2017-03-31,Q,0.56,USD/shares,2018,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2017-06-30,Q,0.71,USD/shares,2018,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2017-09-30,Q,-0.02,USD/shares,2018,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2017-12-31,A,0.87,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2018-03-31,Q,0.27,USD/shares,2019,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2018-06-30,Q,0.63,USD/shares,2019,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2018-09-30,Q,0.73,USD/shares,2019,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2018-12-31,A,2.32,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2019-03-31,Q,1.12,USD/shares,2020,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2019-06-30,Q,1.03,USD/shares,2020,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2019-09-30,Q,0.74,USD/shares,2020,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2019-12-31,A,3.81,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2020-03-31,Q,1.26,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2020-06-30,Q,1.18,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2020-09-30,Q,1.16,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2020-12-31,A,2.78,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2021-03-31,Q,1.25,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2021-06-30,Q,0.61,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2021-09-30,Q,1.8,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2021-12-31,A,5.14,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2022-03-31,Q,1.7,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2022-06-30,Q,1.55,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2022-09-30,Q,1.28,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2022-12-31,A,5.71,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2023-03-31,Q,1.11,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2023-06-30,Q,-2.35,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2023-09-30,Q,1.86,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2023-12-31,A,0.14,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2024-03-31,Q,1.87,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2024-06-30,Q,2.14,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2024-09-30,Q,1.24,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2024-12-31,A,6.74,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2025-03-31,Q,2.01,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2025-06-30,Q,1.76,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2025-09-30,Q,2.32,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,eps,2025-12-31,A,7.28,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MRK,eps,2026-03-31,Q,-1.72,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2007-12-31,A,24197700000,USD,2009,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2008-06-30,Q,4921000000,USD,2009,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2008-09-30,Q,4576000000,USD,2009,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2008-12-31,A,23850000000,USD,2010,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2009-03-31,Q,5385200000,USD,2010,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2009-06-30,Q,5899900000,USD,2010,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2009-09-30,Q,6049700000,USD,2010,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2009-12-31,A,27428000000,USD,2010,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2010-03-31,Q,11422200000,USD,2010,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2010-06-30,Q,11346300000,USD,2010,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2010-09-30,Q,11124900000,USD,2010,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2010-12-31,A,45987000000,USD,2010,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2011-03-31,Q,11580000000,USD,2011,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2016-12-31,A,39807000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2017-06-30,Q,9930000000,USD,2018,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2017-09-30,Q,10325000000,USD,2018,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2017-12-31,A,40122000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2018-03-31,Q,10037000000,USD,2019,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2018-06-30,Q,10465000000,USD,2019,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2018-09-30,Q,10794000000,USD,2019,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2018-12-31,A,42294000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2019-03-31,Q,10816000000,USD,2020,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2019-06-30,Q,11760000000,USD,2020,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2019-09-30,Q,12397000000,USD,2020,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2019-12-31,A,39121000000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2020-03-31,Q,12057000000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2020-06-30,Q,9353000000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2020-09-30,Q,10929000000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2020-12-31,A,41518000000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2021-03-31,Q,10627000000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2021-06-30,Q,11402000000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2021-09-30,Q,13154000000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2021-12-31,A,48704000000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2022-03-31,Q,15901000000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2022-06-30,Q,14593000000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2022-09-30,Q,14959000000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2022-12-31,A,59283000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2023-03-31,Q,14487000000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2023-06-30,Q,15035000000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2023-09-30,Q,15962000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2023-12-31,A,60115000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2024-03-31,Q,15775000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2024-06-30,Q,16112000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2024-09-30,Q,16657000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2024-12-31,A,64168000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2025-03-31,Q,15529000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2025-06-30,Q,15806000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2025-09-30,Q,17276000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MRK,revenue,2025-12-31,A,65011000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
MRK,revenue,2026-03-31,Q,16286000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2019-12-31,A,-1.55,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
MRNA,eps,2020-03-31,Q,-0.35,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2020-06-30,Q,-0.31,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2020-09-30,Q,-0.59,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2020-12-31,A,-1.96,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
MRNA,eps,2021-03-31,Q,2.84,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2021-06-30,Q,6.46,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2021-09-30,Q,7.7,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2021-12-31,A,28.29,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
MRNA,eps,2022-03-31,Q,8.58,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2022-06-30,Q,5.24,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2022-09-30,Q,2.53,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2022-12-31,A,20.12,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
MRNA,eps,2023-03-31,Q,0.19,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2023-06-30,Q,-3.62,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2023-09-30,Q,-9.53,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2023-12-31,A,-12.33,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MRNA,eps,2024-03-31,Q,-3.07,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2024-06-30,Q,-3.33,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2024-09-30,Q,0.03,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2024-12-31,A,-9.28,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MRNA,eps,2025-03-31,Q,-2.52,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2025-06-30,Q,-2.13,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2025-09-30,Q,-0.51,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
MRNA,eps,2025-12-31,A,-7.26,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
MRNA,eps,2026-03-31,Q,-3.4,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
MRNA,revenue,2016-12-31,A,108396000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
MRNA,revenue,2017-03-31,Q,30328000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
MRNA,revenue,2017-06-30,Q,41121000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
MRNA,revenue,2017-09-30,Q,42472000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
MRNA,revenue,2017-12-31,A,205825000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
MRNA,revenue,2017-12-31,Q,91904000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
